"","scenario","region","crop","Year","gcam","fao","fao.detrend"
"292","GCAM_History_Bio","Canada","Rice",1990,0,0,0
"293","GCAM_Hist_Forecast","China","Rice",1990,414.4077437,420.16767,-1.98746898941221
"294","GCAM_Hist_Forecast_Bio","China","Rice",1990,414.4077437,420.16767,-1.98746898941221
"295","GCAM_History","China","Rice",1990,414.4077437,420.16767,-1.98746898941221
"296","GCAM_History_Bio","China","Rice",1990,414.4077437,420.16767,-1.98746898941221
"297","GCAM_Hist_Forecast","Eastern Europe","Rice",1990,0.656556414,0.74111,0.0427491426871912
"298","GCAM_Hist_Forecast_Bio","Eastern Europe","Rice",1990,0.656556414,0.74111,0.0427491426871912
"299","GCAM_History","Eastern Europe","Rice",1990,0.656556414,0.74111,0.0427491426871912
"300","GCAM_History_Bio","Eastern Europe","Rice",1990,0.656556414,0.74111,0.0427491426871912
"301","GCAM_Hist_Forecast","Former Soviet Union","Rice",1990,6.34046468,6.14,-0.239425515402989
"302","GCAM_Hist_Forecast_Bio","Former Soviet Union","Rice",1990,6.34046468,6.14,-0.239425515402989
"303","GCAM_History","Former Soviet Union","Rice",1990,6.34046468,6.14,-0.239425515402989
"304","GCAM_History_Bio","Former Soviet Union","Rice",1990,6.34046468,6.14,-0.239425515402989
"305","GCAM_Hist_Forecast","India","Rice",1990,425.4366488,426.866,5.15380711003655
"306","GCAM_Hist_Forecast_Bio","India","Rice",1990,425.4366488,426.866,5.15380711003655
"307","GCAM_History","India","Rice",1990,425.4366488,426.866,5.15380711003655
"308","GCAM_History_Bio","India","Rice",1990,425.4366488,426.866,5.15380711003655
"309","GCAM_Hist_Forecast","Japan","Rice",1990,21.15394357,20.74,0.171932194341675
"310","GCAM_Hist_Forecast_Bio","Japan","Rice",1990,21.15394357,20.74,0.171932194341675
"311","GCAM_History","Japan","Rice",1990,21.15394357,20.74,0.171932194341675
"312","GCAM_History_Bio","Japan","Rice",1990,21.15394357,20.74,0.171932194341675
"313","GCAM_Hist_Forecast","Korea","Rice",1990,12.25315942,12.4434,-0.0718159889213759
"314","GCAM_Hist_Forecast_Bio","Korea","Rice",1990,12.25315942,12.4434,-0.0718159889213759
"315","GCAM_History","Korea","Rice",1990,12.25315942,12.4434,-0.0718159889213759
"316","GCAM_History_Bio","Korea","Rice",1990,12.25315942,12.4434,-0.0718159889213759
"317","GCAM_Hist_Forecast","Latin America","Rice",1990,71.25474677,61.75609,-3.93834541662009
"318","GCAM_Hist_Forecast_Bio","Latin America","Rice",1990,71.25474677,61.75609,-3.93834541662009
"319","GCAM_History","Latin America","Rice",1990,71.25474677,61.75609,-3.93834541662009
"320","GCAM_History_Bio","Latin America","Rice",1990,71.25474677,61.75609,-3.93834541662009
"321","GCAM_Hist_Forecast","Middle East","Rice",1990,6.144591628,6.03487,-0.193889139993799
"322","GCAM_Hist_Forecast_Bio","Middle East","Rice",1990,6.144591628,6.03487,-0.193889139993799
"323","GCAM_History","Middle East","Rice",1990,6.144591628,6.03487,-0.193889139993799
"324","GCAM_History_Bio","Middle East","Rice",1990,6.144591628,6.03487,-0.193889139993799
"325","GCAM_Hist_Forecast","Southeast Asia","Rice",1990,440.1899752,437.6777,5.48623490560965
"326","GCAM_Hist_Forecast_Bio","Southeast Asia","Rice",1990,440.1899752,437.6777,5.48623490560965
"327","GCAM_History","Southeast Asia","Rice",1990,440.1899752,437.6777,5.48623490560965
"328","GCAM_History_Bio","Southeast Asia","Rice",1990,440.1899752,437.6777,5.48623490560965
"329","GCAM_Hist_Forecast","USA","Rice",1990,11.59299196,11.424,0.00348413305216155
"330","GCAM_Hist_Forecast_Bio","USA","Rice",1990,11.59299196,11.424,0.00348413305216155
"331","GCAM_History","USA","Rice",1990,11.59299196,11.424,0.00348413305216155
"332","GCAM_History_Bio","USA","Rice",1990,11.59299196,11.424,0.00348413305216155
"333","GCAM_Hist_Forecast","Western Europe","Rice",1990,4.066259591,4.21583,0.0690195492729613
"334","GCAM_Hist_Forecast_Bio","Western Europe","Rice",1990,4.066259591,4.21583,0.0690195492729613
"335","GCAM_History","Western Europe","Rice",1990,4.066259591,4.21583,0.0690195492729613
"336","GCAM_History_Bio","Western Europe","Rice",1990,4.066259591,4.21583,0.0690195492729613
"337","GCAM_Hist_Forecast","Africa","Root_Tuber",1990,146.1563466,141.56248,-7.61495648765384
"338","GCAM_Hist_Forecast_Bio","Africa","Root_Tuber",1990,146.1563466,141.56248,-7.61495648765384
"339","GCAM_History","Africa","Root_Tuber",1990,146.1563466,141.56248,-7.61495648765384
"340","GCAM_History_Bio","Africa","Root_Tuber",1990,146.1563466,141.56248,-7.61495648765384
"341","GCAM_Hist_Forecast","Australia_NZ","Root_Tuber",1990,0.508318743,0.51481,0.0123179220581175
"342","GCAM_Hist_Forecast_Bio","Australia_NZ","Root_Tuber",1990,0.508318743,0.51481,0.0123179220581175
"343","GCAM_History","Australia_NZ","Root_Tuber",1990,0.508318743,0.51481,0.0123179220581175
"344","GCAM_History_Bio","Australia_NZ","Root_Tuber",1990,0.508318743,0.51481,0.0123179220581175
"345","GCAM_Hist_Forecast","Canada","Root_Tuber",1990,1.17547532,1.197,0.0411308130549906
"346","GCAM_Hist_Forecast_Bio","Canada","Root_Tuber",1990,1.17547532,1.197,0.0411308130549906
"347","GCAM_History","Canada","Root_Tuber",1990,1.17547532,1.197,0.0411308130549906
"348","GCAM_History_Bio","Canada","Root_Tuber",1990,1.17547532,1.197,0.0411308130549906
"349","GCAM_Hist_Forecast","China","Root_Tuber",1990,102.3440402,101.79209,0.181291955281125
"350","GCAM_Hist_Forecast_Bio","China","Root_Tuber",1990,102.3440402,101.79209,0.181291955281125
"351","GCAM_History","China","Root_Tuber",1990,102.3440402,101.79209,0.181291955281125
"352","GCAM_History_Bio","China","Root_Tuber",1990,102.3440402,101.79209,0.181291955281125
"353","GCAM_Hist_Forecast","Eastern Europe","Root_Tuber",1990,26.66848945,27.07401,0.114365870977959
"354","GCAM_Hist_Forecast_Bio","Eastern Europe","Root_Tuber",1990,26.66848945,27.07401,0.114365870977959
"355","GCAM_History","Eastern Europe","Root_Tuber",1990,26.66848945,27.07401,0.114365870977959
"356","GCAM_History_Bio","Eastern Europe","Root_Tuber",1990,26.66848945,27.07401,0.114365870977959
"357","GCAM_Hist_Forecast","Former Soviet Union","Root_Tuber",1990,61.3520318,58.2971,-2.10518538886856
"358","GCAM_Hist_Forecast_Bio","Former Soviet Union","Root_Tuber",1990,61.3520318,58.2971,-2.10518538886856
"359","GCAM_History","Former Soviet Union","Root_Tuber",1990,61.3520318,58.2971,-2.10518538886856
"360","GCAM_History_Bio","Former Soviet Union","Root_Tuber",1990,61.3520318,58.2971,-2.10518538886856
"361","GCAM_Hist_Forecast","India","Root_Tuber",1990,13.70345624,13.387,-0.230238657366346
"362","GCAM_Hist_Forecast_Bio","India","Root_Tuber",1990,13.70345624,13.387,-0.230238657366346
"363","GCAM_History","India","Root_Tuber",1990,13.70345624,13.387,-0.230238657366346
"364","GCAM_History_Bio","India","Root_Tuber",1990,13.70345624,13.387,-0.230238657366346
"365","GCAM_Hist_Forecast","Japan","Root_Tuber",1990,2.201302938,2.1779,0.00256872874401726
"366","GCAM_Hist_Forecast_Bio","Japan","Root_Tuber",1990,2.201302938,2.1779,0.00256872874401726
"367","GCAM_History","Japan","Root_Tuber",1990,2.201302938,2.1779,0.00256872874401726
"368","GCAM_History_Bio","Japan","Root_Tuber",1990,2.201302938,2.1779,0.00256872874401726
"369","GCAM_Hist_Forecast","Korea","Root_Tuber",1990,0.457190603,0.4006,-0.00639131711236346
"370","GCAM_Hist_Forecast_Bio","Korea","Root_Tuber",1990,0.457190603,0.4006,-0.00639131711236346
"371","GCAM_History","Korea","Root_Tuber",1990,0.457190603,0.4006,-0.00639131711236346
"372","GCAM_History_Bio","Korea","Root_Tuber",1990,0.457190603,0.4006,-0.00639131711236346
"373","GCAM_Hist_Forecast","Latin America","Root_Tuber",1990,41.27536871,41.72637,-0.131344247410915
"374","GCAM_Hist_Forecast_Bio","Latin America","Root_Tuber",1990,41.27536871,41.72637,-0.131344247410915
"375","GCAM_History","Latin America","Root_Tuber",1990,41.27536871,41.72637,-0.131344247410915
"376","GCAM_History_Bio","Latin America","Root_Tuber",1990,41.27536871,41.72637,-0.131344247410915
"377","GCAM_Hist_Forecast","Middle East","Root_Tuber",1990,2.103836603,2.22832,0.0225048040995346
"378","GCAM_Hist_Forecast_Bio","Middle East","Root_Tuber",1990,2.103836603,2.22832,0.0225048040995346
"379","GCAM_History","Middle East","Root_Tuber",1990,2.103836603,2.22832,0.0225048040995346
"380","GCAM_History_Bio","Middle East","Root_Tuber",1990,2.103836603,2.22832,0.0225048040995346
"381","GCAM_Hist_Forecast","Southeast Asia","Root_Tuber",1990,43.79361165,43.41938,-0.39957129981606
"382","GCAM_Hist_Forecast_Bio","Southeast Asia","Root_Tuber",1990,43.79361165,43.41938,-0.39957129981606
"383","GCAM_History","Southeast Asia","Root_Tuber",1990,43.79361165,43.41938,-0.39957129981606
"384","GCAM_History_Bio","Southeast Asia","Root_Tuber",1990,43.79361165,43.41938,-0.39957129981606
"385","GCAM_Hist_Forecast","USA","Root_Tuber",1990,5.72855598,5.9508,0.152523844283599
"386","GCAM_Hist_Forecast_Bio","USA","Root_Tuber",1990,5.72855598,5.9508,0.152523844283599
"387","GCAM_History","USA","Root_Tuber",1990,5.72855598,5.9508,0.152523844283599
"388","GCAM_History_Bio","USA","Root_Tuber",1990,5.72855598,5.9508,0.152523844283599
"389","GCAM_Hist_Forecast","Western Europe","Root_Tuber",1990,20.78907229,21.07509,0.788816203877097
"390","GCAM_Hist_Forecast_Bio","Western Europe","Root_Tuber",1990,20.78907229,21.07509,0.788816203877097
"391","GCAM_History","Western Europe","Root_Tuber",1990,20.78907229,21.07509,0.788816203877097
"392","GCAM_History_Bio","Western Europe","Root_Tuber",1990,20.78907229,21.07509,0.788816203877097
"393","GCAM_Hist_Forecast","Africa","SugarCrop",1990,12.45723705,12.51597,0.04021217590142
"394","GCAM_Hist_Forecast_Bio","Africa","SugarCrop",1990,12.45723705,12.51597,0.04021217590142
"395","GCAM_History","Africa","SugarCrop",1990,12.45723705,12.51597,0.04021217590142
"396","GCAM_History_Bio","Africa","SugarCrop",1990,12.45723705,12.51597,0.04021217590142
"397","GCAM_Hist_Forecast","Australia_NZ","SugarCrop",1990,3.264016555,3.32001,-0.0177317683552429
"398","GCAM_Hist_Forecast_Bio","Australia_NZ","SugarCrop",1990,3.264016555,3.32001,-0.0177317683552429
"399","GCAM_History","Australia_NZ","SugarCrop",1990,3.264016555,3.32001,-0.0177317683552429
"400","GCAM_History_Bio","Australia_NZ","SugarCrop",1990,3.264016555,3.32001,-0.0177317683552429
"401","GCAM_Hist_Forecast","Canada","SugarCrop",1990,0.2296701,0.241,-0.00933765687067811
"402","GCAM_Hist_Forecast_Bio","Canada","SugarCrop",1990,0.2296701,0.241,-0.00933765687067811
"403","GCAM_History","Canada","SugarCrop",1990,0.2296701,0.241,-0.00933765687067811
"404","GCAM_History_Bio","Canada","SugarCrop",1990,0.2296701,0.241,-0.00933765687067811
"405","GCAM_Hist_Forecast","China","SugarCrop",1990,19.60205727,18.84577,-1.42650714705645
"406","GCAM_Hist_Forecast_Bio","China","SugarCrop",1990,19.60205727,18.84577,-1.42650714705645
"407","GCAM_History","China","SugarCrop",1990,19.60205727,18.84577,-1.42650714705645
"408","GCAM_History_Bio","China","SugarCrop",1990,19.60205727,18.84577,-1.42650714705645
"409","GCAM_Hist_Forecast","Eastern Europe","SugarCrop",1990,10.91932663,11.06255,0.233348268022894
"410","GCAM_Hist_Forecast_Bio","Eastern Europe","SugarCrop",1990,10.91932663,11.06255,0.233348268022894
"411","GCAM_History","Eastern Europe","SugarCrop",1990,10.91932663,11.06255,0.233348268022894
"412","GCAM_History_Bio","Eastern Europe","SugarCrop",1990,10.91932663,11.06255,0.233348268022894
"413","GCAM_Hist_Forecast","Former Soviet Union","SugarCrop",1990,32.75142,32.855,-0.844680579979233
"414","GCAM_Hist_Forecast_Bio","Former Soviet Union","SugarCrop",1990,32.75142,32.855,-0.844680579979233
"415","GCAM_History","Former Soviet Union","SugarCrop",1990,32.75142,32.855,-0.844680579979233
"416","GCAM_History_Bio","Former Soviet Union","SugarCrop",1990,32.75142,32.855,-0.844680579979233
"417","GCAM_Hist_Forecast","India","SugarCrop",1990,35.42062453,34.39,-0.491735199831396
"418","GCAM_Hist_Forecast_Bio","India","SugarCrop",1990,35.42062453,34.39,-0.491735199831396
"419","GCAM_History","India","SugarCrop",1990,35.42062453,34.39,-0.491735199831396
"420","GCAM_History_Bio","India","SugarCrop",1990,35.42062453,34.39,-0.491735199831396
"421","GCAM_Hist_Forecast","Japan","SugarCrop",1990,1.04329715,1.04753,0.00947423130860492
"422","GCAM_Hist_Forecast_Bio","Japan","SugarCrop",1990,1.04329715,1.04753,0.00947423130860492
"423","GCAM_History","Japan","SugarCrop",1990,1.04329715,1.04753,0.00947423130860492
"424","GCAM_History_Bio","Japan","SugarCrop",1990,1.04329715,1.04753,0.00947423130860492
"425","GCAM_Hist_Forecast","Korea","SugarCrop",1990,0,0,0
"426","GCAM_Hist_Forecast_Bio","Korea","SugarCrop",1990,0,0,0
"427","GCAM_History","Korea","SugarCrop",1990,0,0,0
"428","GCAM_History_Bio","Korea","SugarCrop",1990,0,0,0
"429","GCAM_Hist_Forecast","Latin America","SugarCrop",1990,79.30423949,79.74171,1.23660778195338
"430","GCAM_Hist_Forecast_Bio","Latin America","SugarCrop",1990,79.30423949,79.74171,1.23660778195338
"431","GCAM_History","Latin America","SugarCrop",1990,79.30423949,79.74171,1.23660778195338
"432","GCAM_History_Bio","Latin America","SugarCrop",1990,79.30423949,79.74171,1.23660778195338
"433","GCAM_Hist_Forecast","Middle East","SugarCrop",1990,2.174424518,2.06052,-0.201503774501568
"434","GCAM_Hist_Forecast_Bio","Middle East","SugarCrop",1990,2.174424518,2.06052,-0.201503774501568
"435","GCAM_History","Middle East","SugarCrop",1990,2.174424518,2.06052,-0.201503774501568
"436","GCAM_History_Bio","Middle East","SugarCrop",1990,2.174424518,2.06052,-0.201503774501568
"437","GCAM_Hist_Forecast","Southeast Asia","SugarCrop",1990,28.02098875,27.2957,-1.06035478367932
"438","GCAM_Hist_Forecast_Bio","Southeast Asia","SugarCrop",1990,28.02098875,27.2957,-1.06035478367932
"439","GCAM_History","Southeast Asia","SugarCrop",1990,28.02098875,27.2957,-1.06035478367932
"440","GCAM_History_Bio","Southeast Asia","SugarCrop",1990,28.02098875,27.2957,-1.06035478367932
"441","GCAM_Hist_Forecast","USA","SugarCrop",1990,9.155722322,8.97046,-0.211345151141382
"442","GCAM_Hist_Forecast_Bio","USA","SugarCrop",1990,9.155722322,8.97046,-0.211345151141382
"443","GCAM_History","USA","SugarCrop",1990,9.155722322,8.97046,-0.211345151141382
"444","GCAM_History_Bio","USA","SugarCrop",1990,9.155722322,8.97046,-0.211345151141382
"445","GCAM_Hist_Forecast","Western Europe","SugarCrop",1990,25.59671865,26.26894,0.571298535412517
"446","GCAM_Hist_Forecast_Bio","Western Europe","SugarCrop",1990,25.59671865,26.26894,0.571298535412517
"447","GCAM_History","Western Europe","SugarCrop",1990,25.59671865,26.26894,0.571298535412517
"448","GCAM_History_Bio","Western Europe","SugarCrop",1990,25.59671865,26.26894,0.571298535412517
"449","GCAM_Hist_Forecast","Africa","Wheat",1990,84.24943018,85.67236,0.819268686428998
"450","GCAM_Hist_Forecast_Bio","Africa","Wheat",1990,84.24943018,85.67236,0.819268686428998
"451","GCAM_History","Africa","Wheat",1990,84.24943018,85.67236,0.819268686428998
"452","GCAM_History_Bio","Africa","Wheat",1990,84.24943018,85.67236,0.819268686428998
"453","GCAM_Hist_Forecast","Australia_NZ","Wheat",1990,85.41021127,92.5659,13.6259085578438
"454","GCAM_Hist_Forecast_Bio","Australia_NZ","Wheat",1990,85.41021127,92.5659,13.6259085578438
"455","GCAM_History","Australia_NZ","Wheat",1990,85.41021127,92.5659,13.6259085578438
"456","GCAM_History_Bio","Australia_NZ","Wheat",1990,85.41021127,92.5659,13.6259085578438
"457","GCAM_Hist_Forecast","Canada","Wheat",1990,137.5017171,140.975,-2.24289671686088
"458","GCAM_Hist_Forecast_Bio","Canada","Wheat",1990,137.5017171,140.975,-2.24289671686088
"459","GCAM_History","Canada","Wheat",1990,137.5017171,140.975,-2.24289671686088
"460","GCAM_History_Bio","Canada","Wheat",1990,137.5017171,140.975,-2.24289671686088
"461","GCAM_Hist_Forecast","China","Wheat",1990,307.7557428,313.7723,-3.59870203716497
"462","GCAM_Hist_Forecast_Bio","China","Wheat",1990,307.7557428,313.7723,-3.59870203716497
"463","GCAM_History","China","Wheat",1990,307.7557428,313.7723,-3.59870203716497
"464","GCAM_History_Bio","China","Wheat",1990,307.7557428,313.7723,-3.59870203716497
"465","GCAM_Hist_Forecast","Eastern Europe","Wheat",1990,95.21744043,98.527,3.35583940024416
"466","GCAM_Hist_Forecast_Bio","Eastern Europe","Wheat",1990,95.21744043,98.527,3.35583940024416
"467","GCAM_History","Eastern Europe","Wheat",1990,95.21744043,98.527,3.35583940024416
"468","GCAM_History_Bio","Eastern Europe","Wheat",1990,95.21744043,98.527,3.35583940024416
"469","GCAM_Hist_Forecast","Former Soviet Union","Wheat",1990,473.599122,481.78,-1.09129663713281
"470","GCAM_Hist_Forecast_Bio","Former Soviet Union","Wheat",1990,473.599122,481.78,-1.09129663713281
"471","GCAM_History","Former Soviet Union","Wheat",1990,473.599122,481.78,-1.09129663713281
"472","GCAM_History_Bio","Former Soviet Union","Wheat",1990,473.599122,481.78,-1.09129663713281
"473","GCAM_Hist_Forecast","India","Wheat",1990,236.2070526,235.019,1.54252940445514
"474","GCAM_Hist_Forecast_Bio","India","Wheat",1990,236.2070526,235.019,1.54252940445514
"475","GCAM_History","India","Wheat",1990,236.2070526,235.019,1.54252940445514
"476","GCAM_History_Bio","India","Wheat",1990,236.2070526,235.019,1.54252940445514
"477","GCAM_Hist_Forecast","Japan","Wheat",1990,2.558823946,2.604,-0.0441647551946422
"478","GCAM_Hist_Forecast_Bio","Japan","Wheat",1990,2.558823946,2.604,-0.0441647551946422
"479","GCAM_History","Japan","Wheat",1990,2.558823946,2.604,-0.0441647551946422
"480","GCAM_History_Bio","Japan","Wheat",1990,2.558823946,2.604,-0.0441647551946422
"481","GCAM_Hist_Forecast","Korea","Wheat",1990,0.003511711,0.00294,0.00387651795703223
"482","GCAM_Hist_Forecast_Bio","Korea","Wheat",1990,0.003511711,0.00294,0.00387651795703223
"483","GCAM_History","Korea","Wheat",1990,0.003511711,0.00294,0.00387651795703223
"484","GCAM_History_Bio","Korea","Wheat",1990,0.003511711,0.00294,0.00387651795703223
"485","GCAM_Hist_Forecast","Latin America","Wheat",1990,98.12348726,106.73991,10.4409382395217
"486","GCAM_Hist_Forecast_Bio","Latin America","Wheat",1990,98.12348726,106.73991,10.4409382395217
"487","GCAM_History","Latin America","Wheat",1990,98.12348726,106.73991,10.4409382395217
"488","GCAM_History_Bio","Latin America","Wheat",1990,98.12348726,106.73991,10.4409382395217
"489","GCAM_Hist_Forecast","Middle East","Wheat",1990,101.2975616,98.44796,-6.13865574145632
"490","GCAM_Hist_Forecast_Bio","Middle East","Wheat",1990,101.2975616,98.44796,-6.13865574145632
"491","GCAM_History","Middle East","Wheat",1990,101.2975616,98.44796,-6.13865574145632
"492","GCAM_History_Bio","Middle East","Wheat",1990,101.2975616,98.44796,-6.13865574145632
"493","GCAM_Hist_Forecast","Southeast Asia","Wheat",1990,106.6785255,107.48298,0.939070075555435
"494","GCAM_Hist_Forecast_Bio","Southeast Asia","Wheat",1990,106.6785255,107.48298,0.939070075555435
"495","GCAM_History","Southeast Asia","Wheat",1990,106.6785255,107.48298,0.939070075555435
"496","GCAM_History_Bio","Southeast Asia","Wheat",1990,106.6785255,107.48298,0.939070075555435
"497","GCAM_Hist_Forecast","USA","Wheat",1990,246.8977172,279.65,21.5988318214539
"498","GCAM_Hist_Forecast_Bio","USA","Wheat",1990,246.8977172,279.65,21.5988318214539
"499","GCAM_History","USA","Wheat",1990,246.8977172,279.65,21.5988318214539
"500","GCAM_History_Bio","USA","Wheat",1990,246.8977172,279.65,21.5988318214539
"501","GCAM_Hist_Forecast","Western Europe","Wheat",1990,269.0526303,269.38584,-0.241597128453861
