scenario,region,crop,Year,gcam,fao,error,pct_error
GCAM_Hist_Forecast,China,SugarCrop,1994,19.92747315,19.91408,0.013393149,0.067254671
GCAM_Hist_Forecast_Bio,China,SugarCrop,1994,19.92747315,19.91408,0.013393149,0.067254671
GCAM_History,China,SugarCrop,1994,20.8238338,19.91408,0.909753801,4.568394827
GCAM_History_Bio,China,SugarCrop,1994,20.8238338,19.91408,0.909753801,4.568394827
GCAM_Hist_Forecast,Eastern Europe,SugarCrop,1994,11.21007127,8.64565,2.564421269,29.66140508
GCAM_Hist_Forecast_Bio,Eastern Europe,SugarCrop,1994,11.21007127,8.64565,2.564421269,29.66140508
GCAM_History,Eastern Europe,SugarCrop,1994,11.26673952,8.64565,2.621089519,30.31685899
GCAM_History_Bio,Eastern Europe,SugarCrop,1994,11.26673952,8.64565,2.621089519,30.31685899
GCAM_Hist_Forecast,Former Soviet Union,SugarCrop,1994,34.7662215,28.2404,6.5258215,23.10810576
GCAM_Hist_Forecast_Bio,Former Soviet Union,SugarCrop,1994,34.7662215,28.2404,6.5258215,23.10810576
GCAM_History,Former Soviet Union,SugarCrop,1994,18.71117,28.2404,-9.52923,-33.74325434
GCAM_History_Bio,Former Soviet Union,SugarCrop,1994,18.71117,28.2404,-9.52923,-33.74325434
GCAM_Hist_Forecast,India,SugarCrop,1994,37.09087247,34.2,2.890872471,8.452843482
GCAM_Hist_Forecast_Bio,India,SugarCrop,1994,37.09087247,34.2,2.890872471,8.452843482
GCAM_History,India,SugarCrop,1994,38.83199271,34.2,4.631992708,13.54383833
GCAM_History_Bio,India,SugarCrop,1994,38.83199271,34.2,4.631992708,13.54383833
GCAM_Hist_Forecast,Japan,SugarCrop,1994,1.113735386,0.946,0.167735386,17.73101335
GCAM_Hist_Forecast_Bio,Japan,SugarCrop,1994,1.113735386,0.946,0.167735386,17.73101335
GCAM_History,Japan,SugarCrop,1994,1.170419262,0.946,0.224419262,23.7229664
GCAM_History_Bio,Japan,SugarCrop,1994,1.170419262,0.946,0.224419262,23.7229664
GCAM_Hist_Forecast,Korea,SugarCrop,1994,0,0,0,NA
GCAM_Hist_Forecast_Bio,Korea,SugarCrop,1994,0,0,0,NA
GCAM_History,Korea,SugarCrop,1994,0,0,0,NA
GCAM_History_Bio,Korea,SugarCrop,1994,0,0,0,NA
GCAM_Hist_Forecast,Latin America,SugarCrop,1994,82.41642113,79.94667,2.469751128,3.08924828
GCAM_Hist_Forecast_Bio,Latin America,SugarCrop,1994,82.41642113,79.94667,2.469751128,3.08924828
GCAM_History,Latin America,SugarCrop,1994,87.1442175,79.94667,7.1975475,9.002935957
GCAM_History_Bio,Latin America,SugarCrop,1994,87.1442175,79.94667,7.1975475,9.002935957
GCAM_Hist_Forecast,Middle East,SugarCrop,1994,2.268610192,2.71638,-0.447769808,-16.48406365
GCAM_Hist_Forecast_Bio,Middle East,SugarCrop,1994,2.268610192,2.71638,-0.447769808,-16.48406365
GCAM_History,Middle East,SugarCrop,1994,2.579472164,2.71638,-0.136907836,-5.040084079
GCAM_History_Bio,Middle East,SugarCrop,1994,2.579472164,2.71638,-0.136907836,-5.040084079
GCAM_Hist_Forecast,Southeast Asia,SugarCrop,1994,28.23710342,31.28693,-3.04982658,-9.747925348
GCAM_Hist_Forecast_Bio,Southeast Asia,SugarCrop,1994,28.23710342,31.28693,-3.04982658,-9.747925348
GCAM_History,Southeast Asia,SugarCrop,1994,30.87764453,31.28693,-0.409285468,-1.308167558
GCAM_History_Bio,Southeast Asia,SugarCrop,1994,30.87764453,31.28693,-0.409285468,-1.308167558
GCAM_Hist_Forecast,USA,SugarCrop,1994,9.115803573,9.75483,-0.639026427,-6.550872001
GCAM_Hist_Forecast_Bio,USA,SugarCrop,1994,9.115803573,9.75483,-0.639026427,-6.550872001
GCAM_History,USA,SugarCrop,1994,10.4220673,9.75483,0.667237301,6.840071033
GCAM_History_Bio,USA,SugarCrop,1994,10.4220673,9.75483,0.667237301,6.840071033
GCAM_Hist_Forecast,Western Europe,SugarCrop,1994,27.37967364,25.24532,2.134353637,8.454452694
GCAM_Hist_Forecast_Bio,Western Europe,SugarCrop,1994,27.37967364,25.24532,2.134353637,8.454452694
GCAM_History,Western Europe,SugarCrop,1994,26.22215897,25.24532,0.976838974,3.869386383
GCAM_History_Bio,Western Europe,SugarCrop,1994,26.22215897,25.24532,0.976838974,3.869386383
GCAM_Hist_Forecast,Africa,Wheat,1994,81.75653338,79.57235,2.184183379,2.744902443
GCAM_Hist_Forecast_Bio,Africa,Wheat,1994,81.75653338,79.57235,2.184183379,2.744902443
GCAM_History,Africa,Wheat,1994,122.6566804,79.57235,43.08433037,54.14485104
GCAM_History_Bio,Africa,Wheat,1994,122.6566804,79.57235,43.08433037,54.14485104
GCAM_Hist_Forecast,Australia_NZ,Wheat,1994,78.45642527,79.3269,-0.870474733,-1.097326043
GCAM_Hist_Forecast_Bio,Australia_NZ,Wheat,1994,78.45642527,79.3269,-0.870474733,-1.097326043
GCAM_History,Australia_NZ,Wheat,1994,57.401411,79.3269,-21.925489,-27.63941236
GCAM_History_Bio,Australia_NZ,Wheat,1994,57.401411,79.3269,-21.925489,-27.63941236
GCAM_Hist_Forecast,Canada,Wheat,1994,128.6932353,107.73,20.96323525,19.45905064
GCAM_Hist_Forecast_Bio,Canada,Wheat,1994,128.6932353,107.73,20.96323525,19.45905064
GCAM_History,Canada,Wheat,1994,137.9374431,107.73,30.20744312,28.03995463
GCAM_History_Bio,Canada,Wheat,1994,137.9374431,107.73,30.20744312,28.03995463
GCAM_Hist_Forecast,China,Wheat,1994,308.6374623,294.9895,13.64796235,4.62659259
GCAM_Hist_Forecast_Bio,China,Wheat,1994,308.6374623,294.9895,13.64796235,4.62659259
GCAM_History,China,Wheat,1994,371.9110792,294.9895,76.92157919,26.07603972
GCAM_History_Bio,China,Wheat,1994,371.9110792,294.9895,76.92157919,26.07603972
GCAM_Hist_Forecast,Eastern Europe,Wheat,1994,92.97654775,99.74537,-6.768822252,-6.786101702
GCAM_Hist_Forecast_Bio,Eastern Europe,Wheat,1994,92.97654775,99.74537,-6.768822252,-6.786101702
GCAM_History,Eastern Europe,Wheat,1994,79.5995547,99.74537,-20.1458153,-20.19724355
GCAM_History_Bio,Eastern Europe,Wheat,1994,79.5995547,99.74537,-20.1458153,-20.19724355
GCAM_Hist_Forecast,Former Soviet Union,Wheat,1994,454.298437,418.90712,35.391317,8.448487818
GCAM_Hist_Forecast_Bio,Former Soviet Union,Wheat,1994,454.298437,418.90712,35.391317,8.448487818
GCAM_History,Former Soviet Union,Wheat,1994,319.87234,418.90712,-99.03478,-23.64122625
GCAM_History_Bio,Former Soviet Union,Wheat,1994,319.87234,418.90712,-99.03478,-23.64122625
GCAM_Hist_Forecast,India,Wheat,1994,233.5842998,251.473,-17.88870015,-7.113566924
GCAM_Hist_Forecast_Bio,India,Wheat,1994,233.5842998,251.473,-17.88870015,-7.113566924
GCAM_History,India,Wheat,1994,297.2058352,251.473,45.73283518,18.18598226
GCAM_History_Bio,India,Wheat,1994,297.2058352,251.473,45.73283518,18.18598226
GCAM_Hist_Forecast,Japan,Wheat,1994,2.353730597,1.519,0.834730597,54.95263969
GCAM_Hist_Forecast_Bio,Japan,Wheat,1994,2.353730597,1.519,0.834730597,54.95263969
GCAM_History,Japan,Wheat,1994,2.913066623,1.519,1.394066623,91.77528787
GCAM_History_Bio,Japan,Wheat,1994,2.913066623,1.519,1.394066623,91.77528787
GCAM_Hist_Forecast,Korea,Wheat,1994,0.003285336,0.00582,-0.002534664,-43.55093022
GCAM_Hist_Forecast_Bio,Korea,Wheat,1994,0.003285336,0.00582,-0.002534664,-43.55093022
GCAM_History,Korea,Wheat,1994,0.005773887,0.00582,-4.61E-05,-0.792311522
GCAM_History_Bio,Korea,Wheat,1994,0.005773887,0.00582,-4.61E-05,-0.792311522
GCAM_Hist_Forecast,Latin America,Wheat,1994,88.21059397,86.09739,2.113203973,2.454434418
GCAM_Hist_Forecast_Bio,Latin America,Wheat,1994,88.21059397,86.09739,2.113203973,2.454434418
GCAM_History,Latin America,Wheat,1994,145.7825063,86.09739,59.6851163,69.32279399
GCAM_History_Bio,Latin America,Wheat,1994,145.7825063,86.09739,59.6851163,69.32279399
GCAM_Hist_Forecast,Middle East,Wheat,1994,98.81448424,109.56106,-10.74657576,-9.808754826
GCAM_Hist_Forecast_Bio,Middle East,Wheat,1994,98.81448424,109.56106,-10.74657576,-9.808754826
GCAM_History,Middle East,Wheat,1994,115.8759115,109.56106,6.314851475,5.763773621
GCAM_History_Bio,Middle East,Wheat,1994,115.8759115,109.56106,6.314851475,5.763773621
GCAM_Hist_Forecast,Southeast Asia,Wheat,1994,103.0669821,113.84108,-10.77409793,-9.46415646
GCAM_Hist_Forecast_Bio,Southeast Asia,Wheat,1994,103.0669821,113.84108,-10.77409793,-9.46415646
GCAM_History,Southeast Asia,Wheat,1994,118.9089006,113.84108,5.06782063,4.451662467
GCAM_History_Bio,Southeast Asia,Wheat,1994,118.9089006,113.84108,5.06782063,4.451662467
GCAM_Hist_Forecast,USA,Wheat,1994,231.5145207,249.97,-18.4554793,-7.383077689
GCAM_Hist_Forecast_Bio,USA,Wheat,1994,231.5145207,249.97,-18.4554793,-7.383077689
GCAM_History,USA,Wheat,1994,244.9810093,249.97,-4.988990743,-1.995835798
GCAM_History_Bio,USA,Wheat,1994,244.9810093,249.97,-4.988990743,-1.995835798
GCAM_Hist_Forecast,Western Europe,Wheat,1994,265.4747498,258.446,7.028749796,2.719620267
GCAM_Hist_Forecast_Bio,Western Europe,Wheat,1994,265.4747498,258.446,7.028749796,2.719620267
GCAM_History,Western Europe,Wheat,1994,294.0862143,258.446,35.64021429,13.79019768
GCAM_History_Bio,Western Europe,Wheat,1994,294.0862143,258.446,35.64021429,13.79019768
GCAM_Hist_Forecast,Africa,Corn,1995,239.0408454,258.70952,-19.66867459,-7.602609519
GCAM_Hist_Forecast_Bio,Africa,Corn,1995,239.0408454,258.70952,-19.66867459,-7.602609519
GCAM_History,Africa,Corn,1995,212.1036984,258.70952,-46.60582156,-18.01473002
GCAM_History_Bio,Africa,Corn,1995,212.1036984,258.70952,-46.60582156,-18.01473002
GCAM_Hist_Forecast,Australia_NZ,Corn,1995,0.776113205,0.79222,-0.016106795,-2.033121534
GCAM_Hist_Forecast_Bio,Australia_NZ,Corn,1995,0.776113205,0.79222,-0.016106795,-2.033121534
GCAM_History,Australia_NZ,Corn,1995,0.888232561,0.79222,0.096012561,12.11943162
GCAM_History_Bio,Australia_NZ,Corn,1995,0.888232561,0.79222,0.096012561,12.11943162
GCAM_Hist_Forecast,Canada,Corn,1995,9.616890141,10.34129,-0.724399859,-7.004927422
GCAM_Hist_Forecast_Bio,Canada,Corn,1995,9.616890141,10.34129,-0.724399859,-7.004927422
GCAM_History,Canada,Corn,1995,10.71133792,10.34129,0.370047921,3.578353581
GCAM_History_Bio,Canada,Corn,1995,10.71133792,10.34129,0.370047921,3.578353581
GCAM_Hist_Forecast,China,Corn,1995,225.91295,241.23252,-15.31957,-6.350540962
GCAM_Hist_Forecast_Bio,China,Corn,1995,225.91295,241.23252,-15.31957,-6.350540962
GCAM_History,China,Corn,1995,213.5930241,241.23252,-27.63949591,-11.45761604
GCAM_History_Bio,China,Corn,1995,213.5930241,241.23252,-27.63949591,-11.45761604
GCAM_Hist_Forecast,Eastern Europe,Corn,1995,68.37447516,68.09405,0.280425156,0.411820351
GCAM_Hist_Forecast_Bio,Eastern Europe,Corn,1995,68.37447516,68.09405,0.280425156,0.411820351
GCAM_History,Eastern Europe,Corn,1995,85.93013382,68.09405,17.83608382,26.19330738
GCAM_History_Bio,Eastern Europe,Corn,1995,85.93013382,68.09405,17.83608382,26.19330738
GCAM_Hist_Forecast,Former Soviet Union,Corn,1995,32.769643,24.74165,8.027993,32.44728221
GCAM_Hist_Forecast_Bio,Former Soviet Union,Corn,1995,32.769643,24.74165,8.027993,32.44728221
GCAM_History,Former Soviet Union,Corn,1995,26.3233,24.74165,1.58165,6.392661767
GCAM_History_Bio,Former Soviet Union,Corn,1995,26.3233,24.74165,1.58165,6.392661767
GCAM_Hist_Forecast,India,Corn,1995,56.32718139,59.79,-3.462818613,-5.791635078
GCAM_Hist_Forecast_Bio,India,Corn,1995,56.32718139,59.79,-3.462818613,-5.791635078
GCAM_History,India,Corn,1995,56.77915008,59.79,-3.010849919,-5.035708177
GCAM_History_Bio,India,Corn,1995,56.77915008,59.79,-3.010849919,-5.035708177
GCAM_Hist_Forecast,Japan,Corn,1995,0.375097835,0.3342,0.040897835,12.23753282
GCAM_Hist_Forecast_Bio,Japan,Corn,1995,0.375097835,0.3342,0.040897835,12.23753282
GCAM_History,Japan,Corn,1995,0.317758312,0.3342,-0.016441688,-4.919715229
GCAM_History_Bio,Japan,Corn,1995,0.317758312,0.3342,-0.016441688,-4.919715229
GCAM_Hist_Forecast,Korea,Corn,1995,0.254789515,0.17541,0.079379515,45.25370003
GCAM_Hist_Forecast_Bio,Korea,Corn,1995,0.254789515,0.17541,0.079379515,45.25370003
GCAM_History,Korea,Corn,1995,0.190620776,0.17541,0.015210776,8.671556068
GCAM_History_Bio,Korea,Corn,1995,0.190620776,0.17541,0.015210776,8.671556068
GCAM_Hist_Forecast,Latin America,Corn,1995,249.2420177,293.34536,-44.10334231,-15.03461391
GCAM_Hist_Forecast_Bio,Latin America,Corn,1995,249.2420177,293.34536,-44.10334231,-15.03461391
GCAM_History,Latin America,Corn,1995,363.2909585,293.34536,69.9455985,23.84411279
GCAM_History_Bio,Latin America,Corn,1995,363.2909585,293.34536,69.9455985,23.84411279
GCAM_Hist_Forecast,Middle East,Corn,1995,2.432813196,2.94276,-0.509946804,-17.32886149
GCAM_Hist_Forecast_Bio,Middle East,Corn,1995,2.432813196,2.94276,-0.509946804,-17.32886149
GCAM_History,Middle East,Corn,1995,2.135519682,2.94276,-0.807240318,-27.43140174
GCAM_History_Bio,Middle East,Corn,1995,2.135519682,2.94276,-0.807240318,-27.43140174
GCAM_Hist_Forecast,Southeast Asia,Corn,1995,99.01995333,101.47355,-2.453596666,-2.417966718
GCAM_Hist_Forecast_Bio,Southeast Asia,Corn,1995,99.01995333,101.47355,-2.453596666,-2.417966718
GCAM_History,Southeast Asia,Corn,1995,125.154553,101.47355,23.68100295,23.33711884
GCAM_History_Bio,Southeast Asia,Corn,1995,125.154553,101.47355,23.68100295,23.33711884
GCAM_Hist_Forecast,USA,Corn,1995,263.7462529,266.764,-3.017747062,-1.131242245
GCAM_Hist_Forecast_Bio,USA,Corn,1995,263.7462529,266.764,-3.017747062,-1.131242245
GCAM_History,USA,Corn,1995,237.2270658,266.764,-29.53693421,-11.07230894
GCAM_History_Bio,USA,Corn,1995,237.2270658,266.764,-29.53693421,-11.07230894
GCAM_Hist_Forecast,Western Europe,Corn,1995,47.89718783,43.88095,4.016237826,9.152577202
GCAM_Hist_Forecast_Bio,Western Europe,Corn,1995,47.89718783,43.88095,4.016237826,9.152577202
GCAM_History,Western Europe,Corn,1995,56.81212778,43.88095,12.93117778,29.46877354
GCAM_History_Bio,Western Europe,Corn,1995,56.81212778,43.88095,12.93117778,29.46877354
GCAM_Hist_Forecast,Africa,MiscCrop,1995,337.8887216,389.61886,-51.73013843,-13.27711354
GCAM_Hist_Forecast_Bio,Africa,MiscCrop,1995,337.8887216,389.61886,-51.73013843,-13.27711354
GCAM_History,Africa,MiscCrop,1995,282.8919831,389.61886,-106.7268769,-27.39263621
GCAM_History_Bio,Africa,MiscCrop,1995,282.8919831,389.61886,-106.7268769,-27.39263621
GCAM_Hist_Forecast,Australia_NZ,MiscCrop,1995,9.321935816,24.37264,-15.05070418,-61.75245761
GCAM_Hist_Forecast_Bio,Australia_NZ,MiscCrop,1995,9.321935816,24.37264,-15.05070418,-61.75245761
GCAM_History,Australia_NZ,MiscCrop,1995,13.62611335,24.37264,-10.74652665,-44.09258354
GCAM_History_Bio,Australia_NZ,MiscCrop,1995,13.62611335,24.37264,-10.74652665,-44.09258354
GCAM_Hist_Forecast,Canada,MiscCrop,1995,5.6839205,14.089,-8.4050795,-59.65703386
GCAM_Hist_Forecast_Bio,Canada,MiscCrop,1995,5.6839205,14.089,-8.4050795,-59.65703386
GCAM_History,Canada,MiscCrop,1995,2.45448629,14.089,-11.63451371,-82.57870473
GCAM_History_Bio,Canada,MiscCrop,1995,2.45448629,14.089,-11.63451371,-82.57870473
GCAM_Hist_Forecast,China,MiscCrop,1995,219.2562184,280.1546,-60.89838157,-21.73741983
GCAM_Hist_Forecast_Bio,China,MiscCrop,1995,219.2562184,280.1546,-60.89838157,-21.73741983
GCAM_History,China,MiscCrop,1995,239.7758179,280.1546,-40.37878212,-14.41303556
GCAM_History_Bio,China,MiscCrop,1995,239.7758179,280.1546,-40.37878212,-14.41303556
GCAM_Hist_Forecast,Eastern Europe,MiscCrop,1995,49.06234247,40.07285,8.989492467,22.43287529
GCAM_Hist_Forecast_Bio,Eastern Europe,MiscCrop,1995,49.06234247,40.07285,8.989492467,22.43287529
GCAM_History,Eastern Europe,MiscCrop,1995,40.90901054,40.07285,0.836160536,2.086601117
GCAM_History_Bio,Eastern Europe,MiscCrop,1995,40.90901054,40.07285,0.836160536,2.086601117
GCAM_Hist_Forecast,Former Soviet Union,MiscCrop,1995,106.236872,81.2797,24.957172,30.70529542
GCAM_Hist_Forecast_Bio,Former Soviet Union,MiscCrop,1995,106.236872,81.2797,24.957172,30.70529542
GCAM_History,Former Soviet Union,MiscCrop,1995,90.711894,81.2797,9.432194,11.60461222
GCAM_History_Bio,Former Soviet Union,MiscCrop,1995,90.711894,81.2797,9.432194,11.60461222
GCAM_Hist_Forecast,India,MiscCrop,1995,354.5420649,359.69575,-5.153685117,-1.432790106
GCAM_Hist_Forecast_Bio,India,MiscCrop,1995,354.5420649,359.69575,-5.153685117,-1.432790106
GCAM_History,India,MiscCrop,1995,348.8314851,359.69575,-10.86426494,-3.020404033
GCAM_History_Bio,India,MiscCrop,1995,348.8314851,359.69575,-10.86426494,-3.020404033
GCAM_Hist_Forecast,Japan,MiscCrop,1995,10.2313909,8.98866,1.242730904,13.82554134
GCAM_Hist_Forecast_Bio,Japan,MiscCrop,1995,10.2313909,8.98866,1.242730904,13.82554134
GCAM_History,Japan,MiscCrop,1995,9.139230583,8.98866,0.150570583,1.675117123
GCAM_History_Bio,Japan,MiscCrop,1995,9.139230583,8.98866,0.150570583,1.675117123
GCAM_Hist_Forecast,Korea,MiscCrop,1995,6.814974296,7.21475,-0.399775704,-5.541088795
GCAM_Hist_Forecast_Bio,Korea,MiscCrop,1995,6.814974296,7.21475,-0.399775704,-5.541088795
GCAM_History,Korea,MiscCrop,1995,5.487253806,7.21475,-1.727496194,-23.94395086
GCAM_History_Bio,Korea,MiscCrop,1995,5.487253806,7.21475,-1.727496194,-23.94395086
GCAM_Hist_Forecast,Latin America,MiscCrop,1995,259.9799254,260.9496,-0.969674553,-0.371594573
GCAM_Hist_Forecast_Bio,Latin America,MiscCrop,1995,259.9799254,260.9496,-0.969674553,-0.371594573
GCAM_History,Latin America,MiscCrop,1995,273.8508158,260.9496,12.90121577,4.943949243
GCAM_History_Bio,Latin America,MiscCrop,1995,273.8508158,260.9496,12.90121577,4.943949243
GCAM_Hist_Forecast,Middle East,MiscCrop,1995,45.94391425,52.3235207,-6.379606449,-12.19261694
GCAM_Hist_Forecast_Bio,Middle East,MiscCrop,1995,45.94391425,52.3235207,-6.379606449,-12.19261694
GCAM_History,Middle East,MiscCrop,1995,30.51294907,52.3235207,-21.81057163,-41.6840674
GCAM_History_Bio,Middle East,MiscCrop,1995,30.51294907,52.3235207,-21.81057163,-41.6840674
GCAM_Hist_Forecast,Southeast Asia,MiscCrop,1995,145.2815342,167.69684,-22.41530579,-13.36656421
GCAM_Hist_Forecast_Bio,Southeast Asia,MiscCrop,1995,145.2815342,167.69684,-22.41530579,-13.36656421
GCAM_History,Southeast Asia,MiscCrop,1995,153.3205728,167.69684,-14.3762672,-8.572771674
GCAM_History_Bio,Southeast Asia,MiscCrop,1995,153.3205728,167.69684,-14.3762672,-8.572771674
GCAM_Hist_Forecast,USA,MiscCrop,1995,37.82856866,39.53383,-1.705261338,-4.313423056
GCAM_Hist_Forecast_Bio,USA,MiscCrop,1995,37.82856866,39.53383,-1.705261338,-4.313423056
GCAM_History,USA,MiscCrop,1995,39.89354392,39.53383,0.359713924,0.909888883
GCAM_History_Bio,USA,MiscCrop,1995,39.89354392,39.53383,0.359713924,0.909888883
GCAM_Hist_Forecast,Western Europe,MiscCrop,1995,162.5332151,146.0661501,16.46706502,11.27370374
GCAM_Hist_Forecast_Bio,Western Europe,MiscCrop,1995,162.5332151,146.0661501,16.46706502,11.27370374
GCAM_History,Western Europe,MiscCrop,1995,151.2533662,146.0661501,5.187216075,3.551278699
GCAM_History_Bio,Western Europe,MiscCrop,1995,151.2533662,146.0661501,5.187216075,3.551278699
GCAM_Hist_Forecast,Africa,OilCrop,1995,144.4123533,158.9104,-14.4980467,-9.123409605
GCAM_Hist_Forecast_Bio,Africa,OilCrop,1995,144.4123533,158.9104,-14.4980467,-9.123409605
GCAM_History,Africa,OilCrop,1995,117.430204,158.9104,-41.48019595,-26.1028831
GCAM_History_Bio,Africa,OilCrop,1995,117.430204,158.9104,-41.48019595,-26.1028831
GCAM_Hist_Forecast,Australia_NZ,OilCrop,1995,5.01829322,6.02652,-1.00822678,-16.7298338
GCAM_Hist_Forecast_Bio,Australia_NZ,OilCrop,1995,5.01829322,6.02652,-1.00822678,-16.7298338
GCAM_History,Australia_NZ,OilCrop,1995,4.428906817,6.02652,-1.597613183,-26.50971344
GCAM_History_Bio,Australia_NZ,OilCrop,1995,4.428906817,6.02652,-1.597613183,-26.50971344
GCAM_Hist_Forecast,Canada,OilCrop,1995,46.292742,72.645,-26.352258,-36.27539129
GCAM_Hist_Forecast_Bio,Canada,OilCrop,1995,46.292742,72.645,-26.352258,-36.27539129
GCAM_History,Canada,OilCrop,1995,37.579315,72.645,-35.065685,-48.26992222
GCAM_History_Bio,Canada,OilCrop,1995,37.579315,72.645,-35.065685,-48.26992222
GCAM_Hist_Forecast,China,OilCrop,1995,238.4721781,225.45611,13.01606814,5.773215968
GCAM_Hist_Forecast_Bio,China,OilCrop,1995,238.4721781,225.45611,13.01606814,5.773215968
GCAM_History,China,OilCrop,1995,246.6054803,225.45611,21.14937025,9.380703965
GCAM_History_Bio,China,OilCrop,1995,246.6054803,225.45611,21.14937025,9.380703965
GCAM_Hist_Forecast,Eastern Europe,OilCrop,1995,30.23526478,34.59953,-4.364265221,-12.61365464
GCAM_Hist_Forecast_Bio,Eastern Europe,OilCrop,1995,30.23526478,34.59953,-4.364265221,-12.61365464
GCAM_History,Eastern Europe,OilCrop,1995,25.59862608,34.59953,-9.000903925,-26.01452657
GCAM_History_Bio,Eastern Europe,OilCrop,1995,25.59862608,34.59953,-9.000903925,-26.01452657
GCAM_Hist_Forecast,Former Soviet Union,OilCrop,1995,91.613473,85.241441,6.372032,7.475274849
GCAM_Hist_Forecast_Bio,Former Soviet Union,OilCrop,1995,91.613473,85.241441,6.372032,7.475274849
GCAM_History,Former Soviet Union,OilCrop,1995,73.3105786,85.241441,-11.9308624,-13.99655175
GCAM_History_Bio,Former Soviet Union,OilCrop,1995,73.3105786,85.241441,-11.9308624,-13.99655175
GCAM_Hist_Forecast,India,OilCrop,1995,294.3620766,256.94,37.4220766,14.56451958
GCAM_Hist_Forecast_Bio,India,OilCrop,1995,294.3620766,256.94,37.4220766,14.56451958
GCAM_History,India,OilCrop,1995,299.9315316,256.94,42.99153158,16.73212874
GCAM_History_Bio,India,OilCrop,1995,299.9315316,256.94,42.99153158,16.73212874
GCAM_Hist_Forecast,Japan,OilCrop,1995,1.645082262,0.82951,0.815572262,98.31976253
GCAM_Hist_Forecast_Bio,Japan,OilCrop,1995,1.645082262,0.82951,0.815572262,98.31976253
GCAM_History,Japan,OilCrop,1995,2.226679323,0.82951,1.397169323,168.4330898
GCAM_History_Bio,Japan,OilCrop,1995,2.226679323,0.82951,1.397169323,168.4330898
GCAM_Hist_Forecast,Korea,OilCrop,1995,2.738383209,2.05383,0.684553209,33.33056821
GCAM_Hist_Forecast_Bio,Korea,OilCrop,1995,2.738383209,2.05383,0.684553209,33.33056821
GCAM_History,Korea,OilCrop,1995,2.1629742,2.05383,0.1091442,5.314178865
GCAM_History_Bio,Korea,OilCrop,1995,2.1629742,2.05383,0.1091442,5.314178865
GCAM_Hist_Forecast,Latin America,OilCrop,1995,253.3138844,233.60753,19.70635442,8.435667473
GCAM_Hist_Forecast_Bio,Latin America,OilCrop,1995,253.3138844,233.60753,19.70635442,8.435667473
GCAM_History,Latin America,OilCrop,1995,285.5010784,233.60753,51.89354844,22.2139879
GCAM_History_Bio,Latin America,OilCrop,1995,285.5010784,233.60753,51.89354844,22.2139879
GCAM_Hist_Forecast,Middle East,OilCrop,1995,10.19114624,8.99613,1.195016237,13.28367017
